transaction_id,account_number,amount,currency,transaction_type,status,transaction_date,description
TXN-24046,ACC-034,-147.14,EUR,DEBIT,PENDING,2026-09-17T02:30:00,Gym membership
TXN-24047,ACC-033,-251.59,EUR,DEBIT,COMPLETED,2026-09-17T02:49:00,Gas station
TXN-24048,ACC-021,535.96,EUR,CREDIT,FAILED,2026-09-17T03:21:00,Salary payment
TXN-24049,ACC-017,-42.0,EUR,DEBIT,COMPLETED,2026-09-17T03:35:00,Pharmacy
TXN-24050,ACC-096,-91.54,EUR,DEBIT,COMPLETED,2026-09-17T04:56:00,Gas station
TXN-24051,ACC-076,-132.32,EUR,DEBIT,FAILED,2026-09-17T05:32:00,Restaurant
TXN-24052,ACC-078,-321.13,EUR,DEBIT,COMPLETED,2026-09-17T05:52:00,Rent
TXN-24053,ACC-070,-38.38,EUR,DEBIT,COMPLETED,2026-09-17T07:01:00,Coffee shop
TXN-24054,ACC-055,-257.35,EUR,DEBIT,COMPLETED,2026-09-17T07:46:00,Utility bill
TXN-24055,ACC-095,-450.03,EUR,DEBIT,COMPLETED,2026-09-17T09:43:00,Grocery store
TXN-24056,ACC-078,-294.32,EUR,DEBIT,COMPLETED,2026-09-17T10:10:00,Gym membership
TXN-24057,ACC-043,-454.33,EUR,DEBIT,COMPLETED,2026-09-17T10:55:00,Grocery store
TXN-24058,ACC-075,-156.89,EUR,DEBIT,COMPLETED,2026-09-17T11:15:00,Grocery store
TXN-24059,ACC-078,-42.43,EUR,DEBIT,COMPLETED,2026-09-17T13:01:00,Online purchase
TXN-24060,ACC-075,-419.94,EUR,DEBIT,COMPLETED,2026-09-17T14:11:00,Streaming subscription
TXN-24061,ACC-057,-225.99,EUR,DEBIT,COMPLETED,2026-09-17T16:00:00,Grocery store
TXN-24062,ACC-100,-322.63,EUR,DEBIT,COMPLETED,2026-09-17T16:39:00,Online purchase
TXN-24063,ACC-079,2997.09,EUR,CREDIT,COMPLETED,2026-09-17T17:43:00,Bonus
TXN-24064,ACC-026,1440.9,EUR,CREDIT,COMPLETED,2026-09-17T19:38:00,Invoice payment
TXN-24065,ACC-097,-24.21,EUR,DEBIT,COMPLETED,2026-09-17T20:32:00,Online purchase
TXN-24066,ACC-028,-216.03,EUR,DEBIT,COMPLETED,2026-09-17T20:52:00,Gas station
TXN-24067,ACC-050,-376.06,EUR,DEBIT,COMPLETED,2026-09-17T21:37:00,Rent
TXN-24068,ACC-080,-450.74,EUR,DEBIT,COMPLETED,2026-09-17T22:27:00,Streaming subscription
TXN-24069,ACC-030,-161.91,EUR,DEBIT,COMPLETED,2026-09-17T23:01:00,Utility bill
TXN-24070,ACC-041,-74.11,EUR,DEBIT,COMPLETED,2026-09-18T00:27:00,Pharmacy
TXN-24071,ACC-042,-334.39,EUR,DEBIT,COMPLETED,2026-09-18T01:03:00,Rent
TXN-24072,ACC-018,-99.9,EUR,DEBIT,PENDING,2026-09-18T02:28:00,Gas station
TXN-24073,ACC-049,-468.49,EUR,DEBIT,COMPLETED,2026-09-18T04:25:00,Pharmacy
TXN-24074,ACC-065,854.85,EUR,CREDIT,COMPLETED,2026-09-18T05:12:00,Dividend
TXN-24075,ACC-032,-248.1,EUR,DEBIT,COMPLETED,2026-09-18T05:32:00,Restaurant
TXN-24076,ACC-002,-488.91,EUR,DEBIT,COMPLETED,2026-09-18T07:11:00,Rent
TXN-24077,ACC-009,-202.46,EUR,DEBIT,COMPLETED,2026-09-18T08:01:00,Coffee shop
TXN-24078,ACC-072,-445.49,EUR,DEBIT,COMPLETED,2026-09-18T08:53:00,Utility bill
TXN-24079,ACC-088,-277.93,USD,DEBIT,COMPLETED,2026-09-18T10:30:00,Utility bill
TXN-24080,ACC-055,-488.22,EUR,DEBIT,COMPLETED,2026-09-18T11:10:00,Restaurant
TXN-24081,ACC-087,-316.02,EUR,DEBIT,COMPLETED,2026-09-18T11:17:00,Restaurant
TXN-24082,ACC-040,2059.54,EUR,CREDIT,FAILED,2026-09-18T12:25:00,Refund
TXN-24083,ACC-066,3831.66,EUR,CREDIT,COMPLETED,2026-09-18T12:57:00,Bonus
TXN-24084,ACC-014,-225.2,EUR,DEBIT,COMPLETED,2026-09-18T14:47:00,Coffee shop
TXN-24085,ACC-025,-112.78,EUR,DEBIT,COMPLETED,2026-09-18T15:22:00,Coffee shop
TXN-24086,ACC-083,-291.88,EUR,DEBIT,COMPLETED,2026-09-18T17:19:00,Grocery store
TXN-24087,ACC-037,-232.64,EUR,DEBIT,PENDING,2026-09-18T19:18:00,Grocery store
TXN-24088,ACC-044,4497.88,EUR,CREDIT,COMPLETED,2026-09-18T20:54:00,Invoice payment
TXN-24089,ACC-090,-359.51,EUR,DEBIT,PENDING,2026-09-18T21:05:00,Gas station
TXN-24090,ACC-096,-100.0,EUR,DEBIT,PENDING,2026-09-18T21:47:00,Streaming subscription
TXN-24091,ACC-040,-351.69,EUR,DEBIT,COMPLETED,2026-09-18T23:07:00,Online purchase
TXN-24092,ACC-033,-237.52,EUR,DEBIT,COMPLETED,2026-09-18T23:56:00,Restaurant
TXN-24093,ACC-014,-224.17,EUR,DEBIT,COMPLETED,2026-09-19T00:26:00,Gas station
TXN-24094,ACC-075,-64.46,EUR,DEBIT,PENDING,2026-09-19T00:37:00,Coffee shop
TXN-24095,ACC-096,-298.28,EUR,DEBIT,COMPLETED,2026-09-19T02:01:00,Online purchase
TXN-24096,ACC-027,1522.43,USD,CREDIT,COMPLETED,2026-09-19T02:20:00,Invoice payment
TXN-24097,ACC-064,-454.08,EUR,DEBIT,COMPLETED,2026-09-19T03:31:00,Coffee shop
TXN-24098,ACC-045,-152.29,EUR,DEBIT,COMPLETED,2026-09-19T05:31:00,Gas station
TXN-24099,ACC-042,1619.95,EUR,CREDIT,COMPLETED,2026-09-19T07:09:00,Bonus
TXN-24100,ACC-051,2017.92,EUR,CREDIT,COMPLETED,2026-09-19T07:17:00,Freelance income
TXN-24101,ACC-061,2842.88,EUR,CREDIT,PENDING,2026-09-19T07:40:00,Invoice payment
TXN-24102,ACC-077,522.43,USD,CREDIT,COMPLETED,2026-09-19T09:20:00,Invoice payment
TXN-24103,ACC-005,-72.47,EUR,DEBIT,FAILED,2026-09-19T09:25:00,Coffee shop
TXN-24104,ACC-050,-241.84,EUR,DEBIT,COMPLETED,2026-09-19T09:40:00,Utility bill
TXN-24105,ACC-054,438.2,USD,CREDIT,COMPLETED,2026-09-19T10:15:00,Salary payment
TXN-24106,ACC-001,-244.16,EUR,DEBIT,COMPLETED,2026-09-19T11:13:00,Pharmacy
TXN-24107,ACC-083,-421.24,EUR,DEBIT,COMPLETED,2026-09-19T12:24:00,Streaming subscription
TXN-24108,ACC-087,-457.54,EUR,DEBIT,COMPLETED,2026-09-19T13:29:00,Gym membership
TXN-24109,ACC-082,-241.24,EUR,DEBIT,COMPLETED,2026-09-19T15:00:00,Gas station
TXN-24110,ACC-058,-33.77,EUR,DEBIT,PENDING,2026-09-19T15:32:00,Online purchase
TXN-24111,ACC-080,-420.82,USD,DEBIT,COMPLETED,2026-09-19T15:43:00,Rent
TXN-24112,ACC-004,645.93,EUR,CREDIT,COMPLETED,2026-09-19T17:04:00,Bonus
TXN-24113,ACC-060,-48.58,EUR,DEBIT,COMPLETED,2026-09-19T18:00:00,Grocery store
TXN-24114,ACC-100,-208.37,EUR,DEBIT,COMPLETED,2026-09-19T18:23:00,Gym membership
TXN-24115,ACC-010,995.07,EUR,CREDIT,COMPLETED,2026-09-19T20:13:00,Bonus
TXN-24116,ACC-067,1838.22,EUR,CREDIT,COMPLETED,2026-09-19T21:22:00,Refund
TXN-24117,ACC-075,200.92,EUR,CREDIT,COMPLETED,2026-09-19T22:19:00,Bonus
TXN-24118,ACC-098,3645.81,EUR,CREDIT,COMPLETED,2026-09-19T23:54:00,Bonus
TXN-24119,ACC-092,-214.4,EUR,DEBIT,COMPLETED,2026-09-20T01:10:00,Gas station
TXN-24120,ACC-027,-244.6,EUR,DEBIT,COMPLETED,2026-09-20T02:45:00,Gas station
TXN-24121,ACC-002,4293.69,EUR,CREDIT,COMPLETED,2026-09-20T03:46:00,Dividend
TXN-24122,ACC-015,3975.6,EUR,CREDIT,COMPLETED,2026-09-20T05:46:00,Dividend
TXN-24123,ACC-034,-83.49,EUR,DEBIT,COMPLETED,2026-09-20T06:52:00,Streaming subscription
TXN-24124,ACC-084,-69.83,EUR,DEBIT,COMPLETED,2026-09-20T07:22:00,Rent
TXN-24125,ACC-095,-163.02,EUR,DEBIT,FAILED,2026-09-20T07:36:00,Coffee shop
TXN-24126,ACC-086,3395.15,EUR,CREDIT,COMPLETED,2026-09-20T08:43:00,Invoice payment
TXN-24127,ACC-068,3205.71,EUR,CREDIT,COMPLETED,2026-09-20T09:41:00,Refund
TXN-24128,ACC-049,-258.25,EUR,DEBIT,COMPLETED,2026-09-20T10:44:00,Coffee shop
TXN-24129,ACC-056,713.98,EUR,CREDIT,COMPLETED,2026-09-20T12:16:00,Salary payment
TXN-24130,ACC-058,-33.56,EUR,DEBIT,COMPLETED,2026-09-20T13:01:00,Restaurant
TXN-24131,ACC-022,-175.27,USD,DEBIT,COMPLETED,2026-09-20T13:06:00,Pharmacy
TXN-24132,ACC-087,-253.29,EUR,DEBIT,COMPLETED,2026-09-20T13:54:00,Coffee shop
TXN-24133,ACC-094,438.43,USD,CREDIT,COMPLETED,2026-09-20T15:35:00,Bonus
TXN-24134,ACC-069,611.22,EUR,CREDIT,COMPLETED,2026-09-20T17:27:00,Bonus
TXN-24135,ACC-028,-263.2,EUR,DEBIT,COMPLETED,2026-09-20T18:42:00,Gas station
TXN-24136,ACC-013,2077.85,EUR,CREDIT,COMPLETED,2026-09-20T19:57:00,Refund
TXN-24137,ACC-041,-221.73,EUR,DEBIT,COMPLETED,2026-09-20T20:54:00,Rent
TXN-24138,ACC-023,-134.43,EUR,DEBIT,COMPLETED,2026-09-20T22:00:00,Gas station
TXN-24139,ACC-065,3316.1,EUR,CREDIT,COMPLETED,2026-09-20T23:29:00,Salary payment
TXN-24140,ACC-079,1203.78,EUR,CREDIT,COMPLETED,2026-09-21T01:23:00,Bonus
TXN-24141,ACC-018,-499.56,EUR,DEBIT,COMPLETED,2026-09-21T01:51:00,Gas station
TXN-24142,ACC-031,-377.93,USD,DEBIT,COMPLETED,2026-09-21T03:01:00,Gas station
TXN-24143,ACC-088,-429.68,EUR,DEBIT,COMPLETED,2026-09-21T04:41:00,Restaurant
TXN-24144,ACC-021,-497.45,EUR,DEBIT,COMPLETED,2026-09-21T04:59:00,Pharmacy
TXN-24145,ACC-099,2017.08,EUR,CREDIT,COMPLETED,2026-09-21T05:58:00,Salary payment
TXN-24146,ACC-098,-484.44,EUR,DEBIT,COMPLETED,2026-09-21T06:53:00,Grocery store
TXN-24147,ACC-036,-359.68,EUR,DEBIT,COMPLETED,2026-09-21T06:58:00,Rent
TXN-24148,ACC-020,-83.79,EUR,DEBIT,COMPLETED,2026-09-21T08:02:00,Streaming subscription
TXN-24149,ACC-058,-450.82,EUR,DEBIT,COMPLETED,2026-09-21T09:00:00,Gym membership
TXN-24150,ACC-095,808.44,EUR,CREDIT,FAILED,2026-09-21T10:24:00,Freelance income
TXN-24151,ACC-093,3871.29,EUR,CREDIT,COMPLETED,2026-09-21T11:31:00,Salary payment
TXN-24152,ACC-001,2172.92,EUR,CREDIT,PENDING,2026-09-21T13:31:00,Gift
TXN-24153,ACC-010,-276.66,EUR,DEBIT,PENDING,2026-09-21T15:31:00,Pharmacy
TXN-24154,ACC-071,-16.17,EUR,DEBIT,COMPLETED,2026-09-21T17:10:00,Grocery store
TXN-24155,ACC-006,-475.72,EUR,DEBIT,PENDING,2026-09-21T17:34:00,Grocery store
TXN-24156,ACC-049,-356.68,EUR,DEBIT,COMPLETED,2026-09-21T17:50:00,Restaurant
TXN-24157,ACC-064,-371.59,USD,DEBIT,COMPLETED,2026-09-21T19:02:00,Pharmacy
TXN-24158,ACC-089,-221.37,EUR,DEBIT,COMPLETED,2026-09-21T20:33:00,Pharmacy
TXN-24159,ACC-039,-115.49,EUR,DEBIT,COMPLETED,2026-09-21T22:29:00,Grocery store
TXN-24160,ACC-044,3123.87,EUR,CREDIT,COMPLETED,2026-09-21T23:52:00,Gift
TXN-24161,ACC-093,-237.05,EUR,DEBIT,COMPLETED,2026-09-22T01:20:00,Utility bill
TXN-24162,ACC-006,-224.16,EUR,DEBIT,COMPLETED,2026-09-22T01:45:00,Online purchase
TXN-24163,ACC-073,837.92,EUR,CREDIT,PENDING,2026-09-22T02:28:00,Dividend
TXN-24164,ACC-020,-374.32,EUR,DEBIT,COMPLETED,2026-09-22T03:05:00,Gym membership
TXN-24165,ACC-057,1020.26,EUR,CREDIT,COMPLETED,2026-09-22T03:35:00,Freelance income
TXN-24166,ACC-032,1248.15,EUR,CREDIT,COMPLETED,2026-09-22T04:33:00,Bonus
TXN-24167,ACC-070,2012.26,EUR,CREDIT,COMPLETED,2026-09-22T05:51:00,Refund
TXN-24168,ACC-061,824.64,EUR,CREDIT,COMPLETED,2026-09-22T06:52:00,Bonus
TXN-24169,ACC-004,-471.13,EUR,DEBIT,COMPLETED,2026-09-22T08:27:00,Rent
TXN-24170,ACC-097,-417.44,EUR,DEBIT,PENDING,2026-09-22T10:25:00,Pharmacy
TXN-24171,ACC-012,-494.31,EUR,DEBIT,COMPLETED,2026-09-22T12:17:00,Utility bill
TXN-24172,ACC-093,-254.01,EUR,DEBIT,COMPLETED,2026-09-22T13:25:00,Coffee shop
TXN-24173,ACC-098,-414.77,EUR,DEBIT,COMPLETED,2026-09-22T14:31:00,Coffee shop
TXN-24174,ACC-012,-343.5,USD,DEBIT,COMPLETED,2026-09-22T15:38:00,Grocery store
TXN-24175,ACC-076,545.96,EUR,CREDIT,COMPLETED,2026-09-22T15:45:00,Dividend
TXN-24176,ACC-049,-404.72,EUR,DEBIT,COMPLETED,2026-09-22T16:02:00,Rent
TXN-24177,ACC-065,-139.21,EUR,DEBIT,COMPLETED,2026-09-22T16:27:00,Pharmacy
TXN-24178,ACC-044,-46.28,EUR,DEBIT,COMPLETED,2026-09-22T18:05:00,Utility bill
TXN-24179,ACC-078,655.91,USD,CREDIT,COMPLETED,2026-09-22T18:25:00,Invoice payment
TXN-24180,ACC-048,-381.51,USD,DEBIT,COMPLETED,2026-09-22T18:47:00,Gas station
TXN-24181,ACC-054,4246.78,EUR,CREDIT,COMPLETED,2026-09-22T19:14:00,Salary payment
TXN-24182,ACC-092,-198.81,EUR,DEBIT,COMPLETED,2026-09-22T20:51:00,Grocery store
TXN-24183,ACC-089,3534.93,EUR,CREDIT,COMPLETED,2026-09-22T21:16:00,Gift
TXN-24184,ACC-096,-180.19,EUR,DEBIT,COMPLETED,2026-09-22T21:22:00,Grocery store
TXN-24185,ACC-047,-192.27,EUR,DEBIT,FAILED,2026-09-22T22:36:00,Utility bill
TXN-24186,ACC-074,-447.59,EUR,DEBIT,FAILED,2026-09-22T23:31:00,Pharmacy
TXN-24187,ACC-098,1742.25,EUR,CREDIT,COMPLETED,2026-09-23T01:20:00,Gift
TXN-24188,ACC-023,-106.59,EUR,DEBIT,PENDING,2026-09-23T01:27:00,Streaming subscription
TXN-24189,ACC-075,-93.69,EUR,DEBIT,COMPLETED,2026-09-23T01:52:00,Coffee shop
TXN-24190,ACC-026,-349.77,EUR,DEBIT,COMPLETED,2026-09-23T02:34:00,Restaurant
TXN-24191,ACC-073,3060.0,EUR,CREDIT,COMPLETED,2026-09-23T03:17:00,Gift
TXN-24192,ACC-035,-272.67,EUR,DEBIT,COMPLETED,2026-09-23T03:28:00,Coffee shop
TXN-24193,ACC-078,-300.75,EUR,DEBIT,COMPLETED,2026-09-23T04:24:00,Online purchase
TXN-24194,ACC-038,2451.11,EUR,CREDIT,COMPLETED,2026-09-23T04:57:00,Salary payment
TXN-24195,ACC-069,-467.72,EUR,DEBIT,COMPLETED,2026-09-23T06:26:00,Utility bill
TXN-24196,ACC-035,-230.64,EUR,DEBIT,PENDING,2026-09-23T06:37:00,Grocery store
TXN-24197,ACC-029,-460.69,EUR,DEBIT,COMPLETED,2026-09-23T07:05:00,Gym membership
TXN-24198,ACC-056,3982.03,EUR,CREDIT,COMPLETED,2026-09-23T07:11:00,Gift
TXN-24199,ACC-036,3463.47,EUR,CREDIT,COMPLETED,2026-09-23T07:31:00,Refund
TXN-24200,ACC-049,1933.94,EUR,CREDIT,COMPLETED,2026-09-23T09:17:00,Invoice payment
TXN-24201,ACC-026,2589.32,USD,CREDIT,COMPLETED,2026-09-23T10:43:00,Freelance income
TXN-24202,ACC-021,1568.85,EUR,CREDIT,COMPLETED,2026-09-23T12:23:00,Gift
TXN-24203,ACC-032,-214.59,EUR,DEBIT,COMPLETED,2026-09-23T12:37:00,Utility bill
TXN-24204,ACC-065,-371.88,EUR,DEBIT,COMPLETED,2026-09-23T12:53:00,Gas station
TXN-24205,ACC-050,-228.06,EUR,DEBIT,COMPLETED,2026-09-23T14:21:00,Streaming subscription
TXN-24206,ACC-041,3237.17,EUR,CREDIT,COMPLETED,2026-09-23T15:28:00,Freelance income
TXN-24207,ACC-098,324.53,EUR,CREDIT,COMPLETED,2026-09-23T15:53:00,Dividend
TXN-24208,ACC-040,1985.14,USD,CREDIT,COMPLETED,2026-09-23T16:16:00,Freelance income
TXN-24209,ACC-007,771.76,EUR,CREDIT,COMPLETED,2026-09-23T17:28:00,Salary payment
TXN-24210,ACC-058,-341.75,EUR,DEBIT,COMPLETED,2026-09-23T18:08:00,Utility bill
TXN-24211,ACC-060,-418.6,EUR,DEBIT,COMPLETED,2026-09-23T18:24:00,Streaming subscription
TXN-24212,ACC-011,3172.92,EUR,CREDIT,COMPLETED,2026-09-23T19:58:00,Bonus
TXN-24213,ACC-068,-148.24,USD,DEBIT,COMPLETED,2026-09-23T20:18:00,Online purchase
TXN-24214,ACC-074,-192.6,EUR,DEBIT,COMPLETED,2026-09-23T20:51:00,Gym membership
TXN-24215,ACC-025,2138.83,EUR,CREDIT,COMPLETED,2026-09-23T22:26:00,Freelance income
TXN-24216,ACC-033,-23.62,EUR,DEBIT,COMPLETED,2026-09-23T23:17:00,Gym membership
TXN-24217,ACC-056,-429.48,EUR,DEBIT,PENDING,2026-09-23T23:45:00,Grocery store
TXN-24218,ACC-053,-336.23,EUR,DEBIT,FAILED,2026-09-24T00:22:00,Restaurant
TXN-24219,ACC-076,-111.87,EUR,DEBIT,COMPLETED,2026-09-24T01:21:00,Coffee shop
TXN-24220,ACC-009,-317.91,EUR,DEBIT,COMPLETED,2026-09-24T01:46:00,Gas station
TXN-24221,ACC-089,-158.31,EUR,DEBIT,COMPLETED,2026-09-24T03:25:00,Streaming subscription
TXN-24222,ACC-099,-377.19,EUR,DEBIT,COMPLETED,2026-09-24T04:38:00,Grocery store
TXN-24223,ACC-032,-178.39,EUR,DEBIT,PENDING,2026-09-24T05:50:00,Restaurant
TXN-24224,ACC-093,1630.84,EUR,CREDIT,COMPLETED,2026-09-24T06:22:00,Salary payment
TXN-24225,ACC-078,-475.45,EUR,DEBIT,COMPLETED,2026-09-24T06:37:00,Grocery store
TXN-24226,ACC-055,-186.03,EUR,DEBIT,COMPLETED,2026-09-24T07:53:00,Restaurant
TXN-24227,ACC-023,-333.67,EUR,DEBIT,COMPLETED,2026-09-24T08:51:00,Online purchase
TXN-24228,ACC-035,-384.57,EUR,DEBIT,COMPLETED,2026-09-24T09:36:00,Rent
TXN-24229,ACC-028,-62.04,EUR,DEBIT,COMPLETED,2026-09-24T10:13:00,Streaming subscription
TXN-24230,ACC-091,-36.65,EUR,DEBIT,COMPLETED,2026-09-24T11:08:00,Rent
TXN-24231,ACC-041,-402.85,USD,DEBIT,COMPLETED,2026-09-24T12:24:00,Grocery store
TXN-24232,ACC-076,-426.78,EUR,DEBIT,COMPLETED,2026-09-24T12:50:00,Coffee shop
TXN-24233,ACC-050,-195.43,EUR,DEBIT,COMPLETED,2026-09-24T14:04:00,Gas station
TXN-24234,ACC-057,-328.31,EUR,DEBIT,COMPLETED,2026-09-24T15:48:00,Utility bill
TXN-24235,ACC-090,2726.2,EUR,CREDIT,PENDING,2026-09-24T16:41:00,Refund
TXN-24236,ACC-043,-437.1,EUR,DEBIT,COMPLETED,2026-09-24T17:44:00,Rent
TXN-24237,ACC-037,-354.93,EUR,DEBIT,COMPLETED,2026-09-24T19:21:00,Online purchase
TXN-24238,ACC-084,-354.83,EUR,DEBIT,COMPLETED,2026-09-24T21:18:00,Grocery store
TXN-24239,ACC-016,-475.17,EUR,DEBIT,COMPLETED,2026-09-24T22:11:00,Online purchase
TXN-24240,ACC-043,-296.48,EUR,DEBIT,PENDING,2026-09-24T23:45:00,Gas station
TXN-24241,ACC-015,2337.15,EUR,CREDIT,COMPLETED,2026-09-25T00:11:00,Gift
TXN-24242,ACC-006,-233.73,EUR,DEBIT,COMPLETED,2026-09-25T01:16:00,Streaming subscription
TXN-24243,ACC-095,-249.3,EUR,DEBIT,COMPLETED,2026-09-25T02:58:00,Restaurant
TXN-24244,ACC-078,2570.98,EUR,CREDIT,COMPLETED,2026-09-25T03:35:00,Gift
TXN-24245,ACC-079,-61.36,EUR,DEBIT,COMPLETED,2026-09-25T05:23:00,Grocery store
TXN-24246,ACC-040,2228.73,EUR,CREDIT,COMPLETED,2026-09-25T06:18:00,Salary payment
TXN-24247,ACC-052,-304.4,EUR,DEBIT,COMPLETED,2026-09-25T07:05:00,Gym membership
TXN-24248,ACC-022,-161.08,EUR,DEBIT,COMPLETED,2026-09-25T07:37:00,Gas station
TXN-24249,ACC-073,-100.97,EUR,DEBIT,COMPLETED,2026-09-25T07:50:00,Grocery store
TXN-24250,ACC-099,-491.49,EUR,DEBIT,COMPLETED,2026-09-25T09:01:00,Gym membership
TXN-24251,ACC-041,-312.19,EUR,DEBIT,FAILED,2026-09-25T10:23:00,Online purchase
TXN-24252,ACC-028,-338.84,EUR,DEBIT,FAILED,2026-09-25T12:04:00,Utility bill
TXN-24253,ACC-033,-489.49,EUR,DEBIT,COMPLETED,2026-09-25T12:15:00,Coffee shop
TXN-24254,ACC-035,213.71,EUR,CREDIT,FAILED,2026-09-25T14:12:00,Refund
TXN-24255,ACC-086,-227.09,EUR,DEBIT,COMPLETED,2026-09-25T15:47:00,Pharmacy
TXN-24256,ACC-093,2085.32,EUR,CREDIT,PENDING,2026-09-25T16:01:00,Bonus
TXN-24257,ACC-026,-146.16,EUR,DEBIT,COMPLETED,2026-09-25T16:15:00,Restaurant
TXN-24258,ACC-044,-485.91,EUR,DEBIT,COMPLETED,2026-09-25T17:33:00,Coffee shop
TXN-24259,ACC-012,790.4,EUR,CREDIT,COMPLETED,2026-09-25T18:28:00,Freelance income
TXN-24260,ACC-024,-244.25,EUR,DEBIT,COMPLETED,2026-09-25T20:05:00,Gym membership
TXN-24261,ACC-039,-480.31,EUR,DEBIT,COMPLETED,2026-09-25T21:09:00,Pharmacy
TXN-24262,ACC-075,-382.59,EUR,DEBIT,COMPLETED,2026-09-25T22:05:00,Pharmacy
TXN-24263,ACC-042,3528.2,EUR,CREDIT,COMPLETED,2026-09-25T22:32:00,Refund
TXN-24264,ACC-093,-152.2,EUR,DEBIT,COMPLETED,2026-09-25T23:20:00,Gas station
TXN-24265,ACC-093,-409.64,EUR,DEBIT,COMPLETED,2026-09-26T00:04:00,Online purchase
TXN-24266,ACC-060,2693.68,EUR,CREDIT,COMPLETED,2026-09-26T01:52:00,Invoice payment
TXN-24267,ACC-030,-231.81,EUR,DEBIT,COMPLETED,2026-09-26T03:49:00,Online purchase
TXN-24268,ACC-059,-276.82,EUR,DEBIT,COMPLETED,2026-09-26T04:13:00,Streaming subscription
TXN-24269,ACC-094,-384.1,EUR,DEBIT,COMPLETED,2026-09-26T05:16:00,Online purchase
TXN-24270,ACC-001,-233.16,EUR,DEBIT,COMPLETED,2026-09-26T05:22:00,Restaurant
TXN-24271,ACC-098,-280.78,EUR,DEBIT,COMPLETED,2026-09-26T05:34:00,Rent
TXN-24272,ACC-041,-301.37,EUR,DEBIT,COMPLETED,2026-09-26T06:30:00,Rent
TXN-24273,ACC-066,2919.82,EUR,CREDIT,COMPLETED,2026-09-26T07:49:00,Salary payment
TXN-24274,ACC-001,-112.11,EUR,DEBIT,COMPLETED,2026-09-26T09:46:00,Gym membership
TXN-24275,ACC-037,4028.74,EUR,CREDIT,COMPLETED,2026-09-26T11:09:00,Freelance income
TXN-24276,ACC-090,-105.0,EUR,DEBIT,COMPLETED,2026-09-26T11:37:00,Pharmacy
TXN-24277,ACC-083,-498.15,EUR,DEBIT,PENDING,2026-09-26T12:56:00,Gas station
TXN-24278,ACC-056,-153.23,EUR,DEBIT,COMPLETED,2026-09-26T14:46:00,Rent
TXN-24279,ACC-049,-284.33,EUR,DEBIT,COMPLETED,2026-09-26T15:47:00,Utility bill
TXN-24280,ACC-005,1525.39,EUR,CREDIT,COMPLETED,2026-09-26T16:58:00,Salary payment
TXN-24281,ACC-083,1090.7,USD,CREDIT,COMPLETED,2026-09-26T17:54:00,Invoice payment
TXN-24282,ACC-100,3322.92,EUR,CREDIT,COMPLETED,2026-09-26T19:30:00,Salary payment
TXN-24283,ACC-056,1789.87,EUR,CREDIT,FAILED,2026-09-26T20:51:00,Dividend
TXN-24284,ACC-021,-99.45,EUR,DEBIT,COMPLETED,2026-09-26T22:38:00,Gas station
TXN-24285,ACC-061,-158.71,EUR,DEBIT,FAILED,2026-09-27T00:34:00,Rent
TXN-24286,ACC-028,-14.8,EUR,DEBIT,COMPLETED,2026-09-27T00:45:00,Online purchase
TXN-24287,ACC-070,-303.28,EUR,DEBIT,COMPLETED,2026-09-27T01:33:00,Restaurant
TXN-24288,ACC-094,-301.02,EUR,DEBIT,COMPLETED,2026-09-27T02:41:00,Gas station
TXN-24289,ACC-076,3120.28,EUR,CREDIT,COMPLETED,2026-09-27T03:35:00,Bonus
TXN-24290,ACC-080,-85.84,EUR,DEBIT,PENDING,2026-09-27T04:55:00,Restaurant
TXN-24291,ACC-097,-64.64,EUR,DEBIT,FAILED,2026-09-27T06:31:00,Gym membership
TXN-24292,ACC-092,-108.36,EUR,DEBIT,COMPLETED,2026-09-27T07:32:00,Restaurant
TXN-24293,ACC-046,-68.77,EUR,DEBIT,COMPLETED,2026-09-27T08:46:00,Utility bill
TXN-24294,ACC-089,-210.55,EUR,DEBIT,COMPLETED,2026-09-27T09:26:00,Gym membership
TXN-24295,ACC-055,-174.83,EUR,DEBIT,PENDING,2026-09-27T09:31:00,Streaming subscription
TXN-24296,ACC-076,-250.12,EUR,DEBIT,COMPLETED,2026-09-27T09:38:00,Coffee shop
TXN-24297,ACC-098,-100.3,EUR,DEBIT,COMPLETED,2026-09-27T10:54:00,Rent
TXN-24298,ACC-073,-191.9,EUR,DEBIT,PENDING,2026-09-27T11:15:00,Coffee shop
TXN-24299,ACC-045,3368.38,USD,CREDIT,PENDING,2026-09-27T12:06:00,Invoice payment
TXN-24300,ACC-079,-41.06,EUR,DEBIT,PENDING,2026-09-27T12:42:00,Utility bill
TXN-24301,ACC-085,3261.97,EUR,CREDIT,COMPLETED,2026-09-27T14:16:00,Bonus
TXN-24302,ACC-026,672.67,EUR,CREDIT,COMPLETED,2026-09-27T14:24:00,Invoice payment
TXN-24303,ACC-083,-179.73,EUR,DEBIT,COMPLETED,2026-09-27T14:42:00,Online purchase
TXN-24304,ACC-069,-155.98,EUR,DEBIT,COMPLETED,2026-09-27T15:54:00,Pharmacy
TXN-24305,ACC-068,1185.89,EUR,CREDIT,COMPLETED,2026-09-27T16:56:00,Gift
TXN-24306,ACC-050,-143.66,EUR,DEBIT,COMPLETED,2026-09-27T17:10:00,Pharmacy
